smiles,name,id,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo
CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,BRINCIDOFOVIR,CHEMBL203321,J05AB,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,561.7010000000001,5.250500000000005,8,3,2.0,0.1019016453714381,2,146.13,0,2,2,0.10198053,0.7319118,0.62916654,0.010197167,0.15718952,0.19149807,0.20624626,0.25050288,0.08574248,0.8089439,0.77334654,0.12824155,0.2356135,0.61937964,0.9956027,0.03407981,0.058890074,0.029206166,0.13805354,0.042315025,0.092688605,0.17939815,0.8420364,0.94668293,0.529596,0.026921388,0.13675275,0.19091898,0.122764066,0.34992126,0.8042637,-5.440461,74.63658,80.48069,35.966236,-15.801663,2.546707,2.885054,90.69309,-4.4505396,13.445211
C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,PACRITINIB,CHEMBL2035187,L01EJ,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Janus-associated kinase (JAK) inhibitors,472.58900000000017,4.466800000000004,7,1,4.0,0.6655052785203615,0,67.68,0,1,0,0.7235368,0.9445139,0.76444095,0.57896507,0.23045048,0.124009684,0.036475446,0.5637848,0.88991773,0.6084371,0.4345912,0.12395892,0.75624067,0.55023646,0.9992531,0.050177954,0.04288528,0.66229916,0.27063206,0.039607815,0.13965407,0.017122714,0.7988434,0.9012068,0.5617982,0.07410118,0.1104972,0.3183587,0.2421016,0.5660186,0.9862226,-5.69391,0.005379486,11.894097,31.808422,-18.183352,2.9088714,1.0011795,74.146034,-3.4105,8.413443
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CICLESONIDE,CHEMBL2040682,R03BA;R01AD,RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES;NASAL PREPARATIONS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS;DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE",Glucocorticoids;Corticosteroids,540.6970000000002,4.703900000000005,7,1,3.0,0.5046539264256359,9,99.13000000000001,0,0,0,0.45966944,0.955181,0.81800175,0.0010775566,0.092337824,0.028514687,0.042272486,0.10602584,0.004564704,0.90567505,0.7549638,0.0026234754,0.09758592,0.23672521,0.99999714,0.3743601,0.7079388,0.008531792,0.14058879,0.03380282,0.15867639,0.006905897,0.99343526,0.79950976,0.43134895,0.025632296,0.01879775,0.28606912,0.058092605,0.2426157,0.6482812,-4.8096714,149.11191,136.53876,5.860999,-11.000147,1.9726632,4.0140944,107.227295,-6.0416183,1.3532445
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F],FLUTEMETAMOL F 18,CHEMBL2042122,V09AX,VARIOUS,DIAGNOSTIC RADIOPHARMACEUTICALS,CENTRAL NERVOUS SYSTEM,Other central nervous system diagnostic radiopharmaceuticals,273.322938,3.8497000000000012,4,2,4.0,0.7451263884562822,0,45.150000000000006,0,0,0,0.71494067,0.39529175,0.68489707,0.92484653,0.53783315,0.06637439,0.34322396,0.051556367,0.2580783,0.42176622,0.48566145,0.12846756,0.10352497,0.93364084,0.99972534,0.15438077,0.08418433,0.9362639,0.44662347,0.38305104,0.5525661,0.16850804,0.8965125,0.57384324,0.9221014,0.49887076,0.39821,0.9629593,0.6786518,0.84274185,0.5318176,-4.755021,92.65924,66.36994,38.622902,-10.862066,2.4679732,3.5096512,97.48508,-4.3893185,7.6335
CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,GLASDEGIB,CHEMBL2043437,L01XJ,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Hedgehog pathway inhibitors,374.4480000000001,3.391580000000002,4,3,4.0,0.6545376127478132,2,96.84,0,0,0,0.5538424,0.640619,0.8983973,0.35791153,0.10011425,0.18687609,0.080432855,0.22967151,0.14944471,0.53086406,0.20280537,0.1570623,0.62257606,0.85061896,0.98974323,0.06437848,0.0981936,0.52362096,0.05351623,0.029359508,0.16183034,0.013924973,0.68613833,0.21194391,0.16600497,0.15560937,0.014459374,0.10138555,0.15597914,0.26592147,0.75248975,-5.4424505,11.831236,11.193014,29.315454,-18.969881,2.7152233,1.8620676,79.32998,-4.159719,3.709044
COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,ELVITEGRAVIR,CHEMBL204656,J05AJ,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,Integrase inhibitors,447.8900000000002,4.281000000000002,4,2,4.0,0.5639537765926361,1,88.76,0,0,0,0.17703798,0.16719969,0.89929944,0.090464376,0.31430635,0.45660448,0.5386885,0.06942247,0.044599343,0.61212534,0.3087145,0.4621555,0.20644975,0.96802664,0.960382,0.027895177,0.04314796,0.12892,0.20304509,0.050662797,0.1164037,0.33258396,0.530501,0.67719114,0.3556912,0.07305067,0.05094145,0.41258126,0.27021745,0.24423864,0.50924325,-4.7843013,36.05465,27.953533,28.730305,-13.3318,2.9081166,1.9224074,101.56682,-5.331964,-0.23185273
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,LIFITEGRAST,CHEMBL2048028,S01XA,SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,615.4910000000003,4.767300000000004,6,2,3.0,0.3061280755255257,1,133.99,0,0,0,0.04266838,0.17244992,0.92223823,0.032777052,0.105491795,0.5156796,0.3767076,0.028058961,0.015873905,0.4133388,0.28575614,0.5005212,0.09939471,0.988941,0.930658,0.016019154,0.052996296,0.026261216,0.051097654,0.009928752,0.052719813,0.11350119,0.2762417,0.4112967,0.19013369,0.01354635,0.0065673115,0.066290386,0.08150919,0.18302777,0.19098687,-5.556268,-7.966246,3.053946,51.92671,-19.033514,2.7044644,-0.5950092,91.725235,-3.3748233,-6.9984617
Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,CANAGLIFLOZIN ANHYDROUS,CHEMBL2048484,,,,,,444.52400000000017,2.968320000000001,6,4,4.0,0.48591581732684125,5,90.15,0,0,0,0.6320727,0.43077707,0.75850695,0.040889766,0.22169924,0.18114898,0.09332472,0.17284262,0.08464001,0.73975575,0.13839687,0.15571946,0.28486228,0.691361,0.9562971,0.07869432,0.036536388,0.093072906,0.31320888,0.11368929,0.18253794,0.38432518,0.5452516,0.70481986,0.50254285,0.18437736,0.14164692,0.5763238,0.39449087,0.42046708,0.74706703,-5.2963424,19.704517,15.285521,37.853317,-17.706284,3.389927,3.189692,99.21535,-4.4599886,5.0148563
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,CHOLIC ACID,CHEMBL205596,A05AA,ALIMENTARY TRACT AND METABOLISM,BILE AND LIVER THERAPY,BILE THERAPY,Bile acids and derivatives,408.5790000000002,3.4487000000000023,4,4,4.0,0.571136456131648,11,97.99000000000001,0,0,0,0.03860554,0.27213475,0.6117088,0.00027393727,0.008970934,0.043988857,0.014073335,0.17181394,0.018204376,0.56004006,0.0021462706,0.007867386,0.11526126,0.035645943,0.985872,0.064942494,0.13089809,0.0011166768,0.019636624,0.13700347,0.28884768,0.013711706,0.48555183,0.13128814,0.07108479,0.0035277992,0.014077539,0.0874767,0.025509551,0.3560191,0.24974184,-5.53613,50.22692,13.107068,1.8627392,-16.335058,1.3662635,0.4949432,70.73421,-4.057868,-1.6977749
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,NETUPITANT,CHEMBL206253,,,,,,578.6010000000003,6.787020000000006,4,0,2.0,0.312950179516564,0,39.68,0,0,0,0.036916774,0.89913356,0.8631523,0.015129457,0.45443505,0.122344874,0.3405837,0.32398757,0.08582263,0.9240799,0.932333,0.036166027,0.32827327,0.7597044,0.9999976,0.0017346016,0.015198332,0.065123886,0.107086316,0.006101401,0.024685616,0.0034173895,0.97388756,0.988012,0.29636627,0.0030988976,0.013753775,0.23395717,0.019346818,0.10426538,0.9853719,-4.9086843,16.142813,54.581947,106.520004,-8.811015,3.8816159,4.1607766,99.84565,-5.634721,9.205586
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,GRAZOPREVIR ANHYDROUS,CHEMBL2063090,,,,,,766.9180000000002,3.3019000000000016,11,3,2.0,0.35020450140894605,7,195.22,0,1,0,0.52588356,0.2930974,0.69841397,0.0003035474,0.05031073,0.06004572,0.12642902,0.032241534,0.016038334,0.81389415,0.92437565,0.06963405,0.27073872,0.9292134,0.9912774,0.10773067,0.09464602,0.016638085,0.30058482,0.022203136,0.053118654,0.16067119,0.6674489,0.9184958,0.72038877,0.22954778,0.119147,0.47098786,0.48471346,0.105218306,0.74371666,-5.3725753,29.337643,74.6942,10.101805,-16.741758,3.389246,2.9641755,104.07112,-4.9863505,-4.365866
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,VONOPRAZAN FUMARATE,CHEMBL2064032,,,,,,345.399,2.645600000000001,4,1,4.0,0.772079833537095,0,63.99,0,0,0,0.012179455,0.73578185,0.9422308,0.07848607,0.24601007,0.37389636,0.2649466,0.17502446,0.19417897,0.48677263,0.7056602,0.24114275,0.113125466,0.7849306,0.99998033,0.0017750419,0.015480138,0.010071881,0.014365834,0.0010317911,0.014751403,0.0005175924,0.8709959,0.14908382,0.023832958,0.0003490387,0.00285993,0.0038483762,0.0011050021,0.13533837,0.57870936,-4.79629,30.649128,13.451467,11.182539,-11.798414,2.431919,0.94062984,74.332146,-3.2319722,-0.58183926
OC[C@H]1OC(O)[C@H](F)[C@@H](O)[C@@H]1O,FLUDEOXYGLUCOSE,CHEMBL2068864,,,,,,182.14700000000002,-2.2441999999999998,5,4,4.0,0.36778785152667176,5,90.15,0,0,0,0.35298115,0.7188009,0.6815082,0.0014875343,0.01433034,0.029993478,0.0016076758,0.07436244,0.00867667,0.13801178,0.0005617882,0.087988086,0.03254348,0.07569319,0.7690969,0.013878293,0.024064545,0.004405389,0.005294037,0.01216766,0.065982185,0.0028114738,0.19185595,0.0053870576,0.049852036,0.0027782165,0.004877423,0.0057561444,0.011570498,0.5626941,0.046815336,-5.212246,7.9187074,-25.290462,16.310305,-16.79026,2.2407117,-0.67040676,6.195273,0.43681985,1.1097205
O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,SODIUM GLUCONATE,CHEMBL2068884,,,,,,194.139,-3.1291000000000007,6,5,4.0,0.298357725550275,5,127.45000000000002,0,0,0,0.10691629,0.49130613,0.3179763,0.0005508457,0.013095093,0.0063898996,0.0018347023,0.0055496003,0.006347398,0.042720556,7.51346e-05,0.04675907,0.06111002,0.090345815,0.076712675,0.0040550265,0.023072641,0.0022832465,0.0006423529,0.011099883,0.08269949,0.00033015266,0.0046322853,0.0006787067,0.028356567,0.0018895566,0.0007000195,0.00048181694,0.004327037,0.3292896,0.011609384,-6.3596563,-19.466251,-30.965107,20.043667,-24.732052,1.6507809,-2.5771413,19.31871,0.022345543,1.0326798
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,BREXANOLONE,CHEMBL207538,N06AX,NERVOUS SYSTEM,PSYCHOANALEPTICS,ANTIDEPRESSANTS,Other antidepressants,318.5010000000001,4.595200000000005,2,1,4.0,0.7672110598231308,8,37.3,0,0,0,0.07407334,0.7167459,0.75884783,0.04429037,0.13168843,0.18149394,0.09826614,0.3760206,0.041238207,0.737184,0.035249934,0.015797988,0.073773906,0.047524273,0.99995804,0.19445066,0.34208596,0.0041353656,0.057450213,0.41681772,0.57634604,0.0071320855,0.9749011,0.28309694,0.28786698,0.0032526057,0.034968197,0.20049615,0.027964225,0.61818695,0.41002178,-4.6905694,94.209854,57.211365,17.992928,-7.7603645,1.7810872,3.3934007,94.458206,-4.9936476,3.0152135
C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,STANOZOLOL,CHEMBL2079587,A14AA,ALIMENTARY TRACT AND METABOLISM,ANABOLIC AGENTS FOR SYSTEMIC USE,ANABOLIC STEROIDS,Androstan derivatives,328.5000000000001,4.1181000000000045,2,2,4.0,0.7524910781410399,7,48.91,0,0,0,0.1590999,0.60714453,0.75086856,0.28771248,0.46811476,0.15394294,0.37822333,0.1879745,0.0866638,0.71032006,0.5256351,0.012021167,0.11403509,0.13388239,0.9999882,0.52067506,0.71230286,0.08504089,0.30403787,0.54847187,0.70157,0.008410372,0.9700309,0.3028162,0.5714056,0.03804465,0.08991613,0.3123144,0.07684908,0.49623212,0.48072377,-5.033024,65.602516,51.719643,28.984161,-11.474625,2.4551692,3.4477482,97.03729,-4.731595,7.9223585
O=c1[nH]c(=O)n(C2CCCO2)cc1F,TEGAFUR,CHEMBL20883,L01BC,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,200.16899999999998,-0.015300000000000313,3,1,4.0,0.6927125296086033,1,64.09,0,0,0,0.17762086,0.9110301,0.9421587,0.0078887455,0.0044176034,0.32142702,0.0018711071,0.03874833,0.0005816206,0.1730527,0.00020697489,0.21900824,0.036232047,0.8872293,0.99570453,0.008637096,0.023014009,0.0029084743,0.0013865128,0.0016243659,0.057878535,0.0032043152,0.6186942,0.0022569257,0.02426714,0.005850652,0.002480577,0.0008393148,0.011349931,0.4238898,0.0072441557,-4.5441017,16.958332,-18.026424,-1.3076884,-12.628378,2.3226194,-0.42934734,29.51157,-0.8788681,-2.6964068
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,BOSUTINIB MONOHYDRATE,CHEMBL2095206,,,,,,530.4560000000004,5.190380000000005,8,1,2.0,0.3788289261994078,0,82.88,0,1,0,0.4618431,0.7367646,0.84917414,0.07292846,0.08008857,0.13669133,0.087279595,0.39213848,0.15067971,0.7886088,0.54108214,0.08420249,0.7944393,0.86519307,0.9972418,0.12951711,0.09601937,0.36909452,0.10269252,0.020676272,0.079402,0.020376706,0.8438064,0.91224176,0.37541905,0.12601262,0.028924998,0.16226828,0.29694062,0.1608153,0.95752585,-4.7071257,48.485737,54.29413,102.42686,-14.44442,2.9220066,3.3907948,98.57715,-5.374002,16.919641
C[N+](C)([11CH3])CCO,CHOLINE C-11,CHEMBL2095207,,,,,,103.1734336,-0.3150999999999999,1,1,4.0,0.4750447100979671,0,20.23,0,1,0,0.17429768,0.34788775,0.48448333,0.0012420313,0.0011266439,0.002973827,0.00011444193,0.25598136,0.0016683273,0.02144305,4.581019e-05,0.20037758,0.0007164142,0.0045741396,0.2536632,0.005005855,0.011866387,0.0022716685,0.00055154273,0.005132874,0.04815217,3.417307e-05,0.2845141,7.17605e-05,0.02459795,0.000312068,0.00051222485,0.000759933,0.00065965764,0.87432134,0.014934709,-4.7760334,33.278015,-41.17082,21.975235,-11.513141,1.0521324,-2.7338138,-38.031,0.8860078,2.3614252
CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,COBICISTAT,CHEMBL2095208,V03AX,VARIOUS,ALL OTHER THERAPEUTIC PRODUCTS,ALL OTHER THERAPEUTIC PRODUCTS,Other therapeutic products,776.0420000000001,6.000700000000006,10,3,2.0,0.10557201660303792,3,138.02,0,0,0,0.22454822,0.76637334,0.42386198,0.057810284,0.85042083,0.14538462,0.8726147,0.21512803,0.8818601,0.914158,0.9997656,0.20298195,0.7046394,0.7659607,0.9999539,0.006395596,0.010255093,0.2510069,0.20685585,0.009970813,0.02202038,0.007141866,0.906044,0.9954317,0.670296,0.018006172,0.16970655,0.08556081,0.03827065,0.1589334,0.9982728,-5.70786,76.29712,114.77574,2.7242732,-18.841516,2.8364716,3.6303508,101.30088,-3.9862428,3.1544445
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,ICOSAPENT ETHYL,CHEMBL2095209,,,,,,330.5120000000001,6.471200000000007,2,0,3.0,0.2071180474846085,0,26.3,0,2,0,0.6341009,0.96389353,0.6065472,0.27005354,0.50633866,0.124726675,0.15629888,0.19712618,0.22037348,0.69861114,0.7057843,0.19856253,0.10768454,0.1370538,0.9999145,0.12581167,0.07148245,0.025965571,0.10145155,0.07644515,0.09473406,0.031000305,0.97313195,0.116995834,0.4355924,0.06890716,0.2521181,0.097735934,0.08499287,0.7588142,0.54507333,-4.629278,185.634,173.22552,24.331766,-4.612855,1.8008207,4.3326497,101.16982,-5.9290104,5.842318
C[C@H]1CNCCc2ccc(Cl)cc21,LORCASERIN HYDROCHLORIDE,CHEMBL2095211,,,,,,195.69299999999998,2.589200000000001,1,1,4.0,0.6712914663019366,1,12.03,0,0,0,0.27186415,0.95493114,0.8327769,0.32162184,0.100069776,0.08863051,0.0075404206,0.615748,0.75033724,0.26704687,0.062354874,0.16045502,0.11031692,0.05536434,0.99962604,0.0033836798,0.01825471,0.042396672,0.014053516,0.0044458713,0.035962515,0.0006113122,0.8844551,0.045079105,0.0429511,0.00074248377,0.010334913,0.011248794,0.0038286664,0.7725779,0.6982377,-4.3055015,11.912323,-31.836798,34.172646,-7.3946815,2.9244075,0.7075626,46.838463,-1.303935,7.927114
Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,MIRABEGRON,CHEMBL2095212,G04BD,GENITO URINARY SYSTEM AND SEX HORMONES,UROLOGICALS,UROLOGICALS,Drugs for urinary frequency and incontinence,396.516,2.7722000000000007,6,4,4.0,0.4168643398571851,1,100.27,0,1,0,0.22428946,0.4297185,0.67757255,0.2137367,0.39643362,0.15001142,0.3512182,0.21510084,0.7439319,0.47583762,0.73946726,0.21619919,0.4122776,0.5838011,0.99010706,0.04249562,0.06561025,0.31743366,0.11895575,0.038658597,0.11955025,0.010590166,0.41854757,0.51466286,0.18963641,0.03652214,0.04693709,0.115229264,0.08811776,0.2621109,0.9088645,-5.6532807,15.117314,13.015097,6.2633715,-19.393097,2.8183968,1.0777389,75.711105,-3.7628922,3.2569573
O=[Si](O)O[Si](O)(O)O[Si](=O)O,MAGNESIUM TRISILICATE,CHEMBL2096633,,,,,,216.282,-3.7448,6,4,4.0,0.35217436980422645,0,133.52,0,1,1,0.051436402,0.551451,0.27528444,0.0040182755,0.030466711,0.025337374,0.014789654,0.0014675318,0.028963897,0.02298467,0.00020565787,0.43299475,0.12212946,0.18874052,0.068851024,0.0026852512,0.00686595,0.005106801,0.0003298236,0.015441802,0.031831183,0.0015714483,0.0039322805,0.00012163143,0.13753599,0.002468318,0.0077324114,0.00055682624,0.0061864676,0.3018924,0.008376501,-5.8553042,-2.653003,-5.020126,2.5796509,-17.746675,1.6903648,-3.4442997,53.09558,-1.0560133,-0.12888727
Nc1ccc(S(N)(=O)=O)cc1,SULFANILAMIDE,CHEMBL21,D06BA;J01EB,DERMATOLOGICALS;ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE;ANTIBACTERIALS FOR SYSTEMIC USE,CHEMOTHERAPEUTICS FOR TOPICAL USE;SULFONAMIDES AND TRIMETHOPRIM,Sulfonamides;Short-acting sulfonamides,172.20900000000003,-0.08380000000000004,3,2,4.0,0.5805509816764027,0,86.18,0,1,0,0.12257446,0.8178297,0.9449177,0.031917743,0.0074187005,0.23323917,0.0036184017,0.10294618,0.00498781,0.16135286,0.0023641563,0.3721138,0.057488136,0.6459679,0.99817467,0.0067456425,0.0204294,0.011622205,0.0016767405,0.0020798275,0.049942143,0.0004430484,0.57843435,0.0015459966,0.012339992,0.0014560579,0.0023368956,0.0015993764,0.0029276684,0.34740588,0.027278045,-5.022259,21.370243,-8.098303,10.038527,-12.894922,1.8546045,-0.1268199,40.051765,-1.4746423,-0.6069321
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,EMEDASTINE DIFUMARATE,CHEMBL2103739,,,,,,302.422,2.2146999999999997,4,0,4.0,0.7931098529653791,0,33.53,0,1,0,0.1817608,0.99078864,0.8893528,0.32989362,0.21522507,0.14632446,0.038639378,0.69067585,0.5271887,0.6609392,0.10076485,0.110921696,0.3837757,0.21885529,0.9999685,0.002233936,0.014006858,0.053953428,0.0077133765,0.0039164466,0.04917852,0.00083179335,0.9824672,0.25859827,0.05283346,0.0019500587,0.0050372705,0.011418649,0.0031988125,0.60593283,0.89840126,-4.442688,57.042408,28.085194,13.431162,-10.058225,2.711755,1.2101924,46.77323,-2.1705017,3.077784
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,TOFACITINIB CITRATE,CHEMBL2103743,,,,,,312.377,1.5447799999999996,5,1,4.0,0.9284511020269034,2,88.91,0,0,0,0.4433101,0.6431075,0.8052974,0.1416562,0.19050978,0.13960657,0.13762227,0.121695876,0.09941303,0.54390943,0.5886513,0.09805353,0.38374078,0.7476211,0.99961793,0.020664757,0.031640254,0.27455318,0.11668062,0.026008863,0.07489075,0.004655671,0.7094604,0.07217447,0.21068652,0.079469144,0.076094426,0.058220573,0.08385635,0.28980377,0.5114044,-4.944596,44.317528,44.439617,17.053806,-15.10484,2.7806993,2.0411727,74.46336,-3.64634,7.640353
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,MORPHINE SULFATE,CHEMBL2103744,,,,,,285.343,1.1981,4,2,4.0,0.7033474919154648,5,52.93000000000001,0,1,0,0.4562455,0.89493084,0.84582174,0.053795904,0.017711032,0.101809666,0.003323555,0.5658056,0.1804281,0.49261674,0.0046065403,0.02685133,0.31659147,0.08745907,0.99284756,0.014358719,0.04708536,0.05215149,0.00811122,0.021478096,0.10769059,0.0034329747,0.72236216,0.03932057,0.03589517,0.0077342032,0.005063503,0.03019011,0.016797937,0.6331061,0.5340899,-5.0298986,14.321295,-14.467563,2.970492,-14.286428,2.6263378,-0.2187391,28.56837,-1.1459926,0.7285625
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,RACECADOTRIL,CHEMBL2103772,A07XA,ALIMENTARY TRACT AND METABOLISM,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",OTHER ANTIDIARRHEALS,Other antidiarrheals,385.4850000000002,2.9846000000000013,5,1,4.0,0.6720580391598658,1,72.47,0,1,1,0.57462037,0.98653775,0.6895317,0.59479964,0.918666,0.24561417,0.4641332,0.22013035,0.45956787,0.7324363,0.8246199,0.3030029,0.15162537,0.38379344,0.99998635,0.008141265,0.014776768,0.09144592,0.060483284,0.010899721,0.11114701,0.0155029595,0.9747936,0.36922762,0.1674039,0.021815522,0.062435217,0.025435865,0.01598097,0.77468264,0.81509495,-4.706793,110.69301,95.14968,-21.784159,-9.391934,2.4322095,2.8747191,94.651085,-3.8512936,-4.3027525
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,TIBOLONE,CHEMBL2103774,G03CX,GENITO URINARY SYSTEM AND SEX HORMONES,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,ESTROGENS,Other estrogens,312.45300000000003,3.8826000000000036,2,1,4.0,0.5442169972167846,6,37.3,0,2,0,0.08000158,0.52006376,0.73976684,0.15379779,0.30211902,0.17898683,0.24881308,0.11964154,0.02298801,0.71611166,0.12445235,0.018154856,0.027827268,0.09250172,0.9999925,0.81147844,0.86595476,0.0076290504,0.15647243,0.71701986,0.8545661,0.016484667,0.98074806,0.18971269,0.59369767,0.01626878,0.07560522,0.28568,0.09898964,0.61088204,0.21927908,-4.6041226,70.50188,57.168842,10.827551,-9.247755,2.752044,3.3663075,93.2181,-4.950837,1.0450462
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,DAPAGLIFLOZIN PROPANEDIOL,CHEMBL2103802,,,,,,408.87800000000004,1.8443999999999996,6,4,4.0,0.5818339767551266,5,99.38000000000001,0,0,0,0.41726714,0.32161558,0.7418375,0.012256399,0.124090776,0.121080734,0.045032658,0.14341357,0.060005605,0.6868896,0.11966685,0.09520032,0.20362444,0.50917387,0.91514385,0.047815576,0.039410852,0.029552344,0.1950818,0.10224052,0.15265761,0.250632,0.45428982,0.5122346,0.38377547,0.07575232,0.077794135,0.4590177,0.25368142,0.38697988,0.62117136,-5.3123307,33.422596,12.884418,30.17399,-18.054375,2.649954,2.4992678,90.00871,-3.548603,7.5491333
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,TASIMELTEON,CHEMBL2103822,N05CH,NERVOUS SYSTEM,PSYCHOLEPTICS,HYPNOTICS AND SEDATIVES,Melatonin receptor agonists,245.32199999999995,2.2512,2,1,4.0,0.8832265983704791,2,38.33,0,0,0,0.4980637,0.9893842,0.84568083,0.73765576,0.45216113,0.21372521,0.09023695,0.478539,0.3944891,0.5963998,0.40870756,0.094456114,0.22019474,0.2018961,0.9999859,0.013527073,0.043656472,0.117425896,0.036592323,0.011241654,0.08371498,0.0047960444,0.97679347,0.1315126,0.09499733,0.012615738,0.039131537,0.021967074,0.015579958,0.7033851,0.63123596,-4.3607836,73.064926,39.371758,10.703858,-8.4716625,2.4362686,2.5199137,75.72509,-3.0630903,0.90390885
